Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	
HA	GQ476017	No	4	1698	H1N1	03/10/2009	IRD:Human	USA	Alaska	08-09	A/Alaska/02/2009	
HA	KC882298	No	4	1701	H1N1	01/14/2011	IRD:Human	USA	Alaska	10-11	A/Alaska/02/2011	
HA	KC882281	No	4	1701	H1N1	01/14/2011	IRD:Human	USA	Alaska	10-11	A/Alaska/02/2011	
HA	KT274362	No	4	1701	H1N1	01/14/2014	IRD:Human	USA	Alaska	13-14	A/Alaska/02/2014	
HA	KX005970	Yes	4	1752	H1N1	01/07/2016	IRD:Human	USA	Alaska	15-16	A/Alaska/02/2016	
HA	MK630786	Yes	4	1752	H1N1	01/07/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/02/2019	
HA	EU716555	No	4	1727	H1N1	01/18/2008	IRD:Human	USA	Alaska	07-08	A/Alaska/03/2008	
HA	GQ476055	No	4	1698	H1N1	03/20/2009	IRD:Human	USA	Alaska	08-09	A/Alaska/03/2009(H1N1)	
HA	KM409104	No	4	1701	H1N1	02/01/2014	IRD:Human	USA	Alaska	13-14	A/Alaska/03/2014	
HA	KX406251	Yes	4	1752	H1N1	01/18/2016	IRD:Human	USA	Alaska	15-16	A/Alaska/03/2016	
HA	MH125584	No	4	1752	H1N1	01/21/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/03/2018	
HA	MK630794	Yes	4	1752	H1N1	01/08/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/03/2019	
HA	GQ377035	No	4	1701	H1N1	05/2009	IRD:Human	USA	Alaska	08-09	A/Alaska/04/2009(H1N1)	
HA	KM409160	No	4	1701	H1N1	03/10/2014	IRD:Human	USA	Alaska	13-14	A/Alaska/04/2014	
HA	FJ687001	No	4	1698	H1N1	12/10/2008	IRD:Human	USA	Alaska	08-09	A/Alaska/05/2008	
HA	MH183469	Yes	4	1752	H1N1	02/02/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/05/2018	
HA	KC881752	No	4	1701	H1N1	01/24/2011	IRD:Human	USA	Alaska	10-11	A/Alaska/07/2011	
HA	KM408937	No	4	1701	H1N1	06/23/2013	IRD:Human	USA	Alaska	-N/A-	A/Alaska/07/2013	
HA	KM409187	No	4	1701	H1N1	04/18/2014	IRD:Human	USA	Alaska	13-14	A/Alaska/07/2014	
HA	KX406971	Yes	4	1753	H1N1	01/30/2016	IRD:Human	USA	Alaska	15-16	A/Alaska/07/2016	
HA	CY222109	Yes	4	1752	H1N1	02/13/2017	IRD:Human	USA	Alaska	16-17	A/Alaska/07/2017	
HA	MH183477	Yes	4	1752	H1N1	02/08/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/07/2018	
HA	KC881746	No	4	1701	H1N1	01/14/2011	IRD:Human	USA	Alaska	10-11	A/Alaska/08/2011	
HA	KT274322	No	4	1701	H1N1	10/14/2013	IRD:Human	USA	Alaska	13-14	A/Alaska/08/2013	
HA	KX407667	Yes	4	1752	H1N1	02/07/2016	IRD:Human	USA	Alaska	15-16	A/Alaska/08/2016	
HA	MK715706	Yes	4	1752	H1N1	01/22/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/08/2019	
HA	KC881955	No	4	1701	H1N1	02/06/2011	IRD:Human	USA	Alaska	10-11	A/Alaska/09/2011	
HA	MH245909	Yes	4	1752	H1N1	02/17/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/10/2018	
HA	MK715714	Yes	4	1752	H1N1	01/25/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/10/2019	
HA	MH601226	Yes	4	1752	H1N1	12/17/2017	IRD:Human	USA	Alaska	17-18	A/Alaska/100/2017	
HA	EU516254	No	4	1698	H1N1	12/03/2007	IRD:Human	USA	Alaska	07-08	A/Alaska/11/2007	
HA	KC881807	No	4	1701	H1N1	03/09/2011	IRD:Human	USA	Alaska	10-11	A/Alaska/11/2011	
HA	KY044774	No	4	1752	H1N1	02/15/2016	IRD:Human	USA	Alaska	15-16	A/Alaska/11/2016	
HA	KC882016	No	4	1701	H1N1	04/05/2011	IRD:Human	USA	Alaska	10-11	A/Alaska/12/2011	
HA	KX918636	Yes	4	1752	H1N1	02/21/2016	IRD:Human	USA	Alaska	15-16	A/Alaska/12/2016	
HA	MH245917	Yes	4	1752	H1N1	02/20/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/12/2018	
HA	EU516256	No	4	1698	H1N1	12/04/2007	IRD:Human	USA	Alaska	07-08	A/Alaska/13/2007	
HA	KY044779	No	4	1753	H1N1	02/04/2016	IRD:Human	USA	Alaska	15-16	A/Alaska/13/2016	
HA	KC881964	No	4	1701	H1N1	03/30/2011	IRD:Human	USA	Alaska	10-11	A/Alaska/14/2011	
HA	MH305636	Yes	4	1752	H1N1	03/02/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/14/2018	
HA	KY115790	Yes	4	1752	H1N1	2016	IRD:Human	USA	Alaska	-N/A-	A/Alaska/15/2016	
HA	MH305644	Yes	4	1752	H1N1	03/04/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/15/2018	
HA	KY115798	Yes	4	1752	H1N1	2016	IRD:Human	USA	Alaska	-N/A-	A/Alaska/16/2016	
HA	KX915604	Yes	4	1752	H1N1	04/23/2016	IRD:Human	USA	Alaska	15-16	A/Alaska/17/2016	
HA	MH359768	No	4	1752	H1N1	03/09/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/17/2018	
HA	MK999450	Yes	4	1752	H1N1	02/13/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/17/2019	
HA	CY239577	Yes	4	1752	H1N1	06/24/2017	IRD:Human	USA	Alaska	-N/A-	A/Alaska/18/2017	
HA	MN003522	Yes	4	1752	H1N1	02/18/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/18/2019	
HA	MH359822	Yes	4	1752	H1N1	03/12/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/19/2018	
HA	CY019955	Yes	4	1714	H1N1	1935	IRD:Human	USA	Alaska	-N/A-	A/Alaska/1935	
HA	KX915996	Yes	4	1752	H1N1	05/06/2016	IRD:Human	USA	Alaska	15-16	A/Alaska/20/2016	
HA	CY239633	Yes	4	1752	H1N1	06/07/2017	IRD:Human	USA	Alaska	-N/A-	A/Alaska/20/2017	
HA	MN003530	Yes	4	1752	H1N1	02/24/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/20/2019	
HA	KX915988	Yes	4	1752	H1N1	05/13/2016	IRD:Human	USA	Alaska	15-16	A/Alaska/21/2016	
HA	MN083370	Yes	4	1752	H1N1	03/24/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/22/2019	
HA	MH601242	Yes	4	1752	H1N1	01/25/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/24/2018	
HA	MH601250	Yes	4	1752	H1N1	02/15/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/25/2018	
HA	MN083378	Yes	4	1752	H1N1	04/16/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/25/2019	
HA	KX004699	Yes	4	1751	H1N1	11/02/2015	IRD:Human	USA	Alaska	15-16	A/Alaska/263/2015	
HA	KX004186	Yes	4	1752	H1N1	11/02/2015	IRD:Human	USA	Alaska	15-16	A/Alaska/263/2015	
HA	KU509767	Yes	4	1701	H1N1	11/02/2015	IRD:Human	USA	Alaska	15-16	A/Alaska/263/2015	
HA	MH601266	Yes	4	1752	H1N1	03/06/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/29/2018	
HA	KC782220	No	4	1701	H1N1	07/08/2009	IRD:Human	USA	Alaska	08-09	A/Alaska/30/2009	
HA	KT274486	No	4	1701	H1N1	11/22/2013	IRD:Human	USA	Alaska	13-14	A/Alaska/30/2013	
HA	MH601274	Yes	4	1752	H1N1	03/09/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/31/2018	
HA	KT274347	No	4	1701	H1N1	12/16/2013	IRD:Human	USA	Alaska	13-14	A/Alaska/32/2013	
HA	KC781941	No	4	1701	H1N1	08/11/2009	IRD:Human	USA	Alaska	08-09	A/Alaska/33/2009	
HA	KT274349	No	4	1701	H1N1	12/30/2013	IRD:Human	USA	Alaska	13-14	A/Alaska/33/2013	
HA	MH600119	Yes	4	1752	H1N1	04/01/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/33/2018	
HA	KC781892	No	4	1701	H1N1	08/10/2009	IRD:Human	USA	Alaska	08-09	A/Alaska/34/2009	
HA	MN507244	Yes	4	1752	H1N1	07/18/2019	IRD:Human	USA	Alaska	-N/A-	A/Alaska/34/2019	
HA	KC781588	No	4	1701	H1N1	09/04/2009	IRD:Human	USA	Alaska	08-09	A/Alaska/35/2009	
HA	MH600127	Yes	4	1752	H1N1	04/10/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/35/2018	
HA	CY163494	No	4	1701	H1N1	12/06/2013	IRD:Human	USA	Alaska	13-14	A/Alaska/3506/2013	
HA	CY187194	No	4	1701	H1N1	01/07/2014	IRD:Human	USA	Alaska	13-14	A/Alaska/3526/2014	
HA	CY187195	No	4	1701	H1N1	12/25/2013	IRD:Human	USA	Alaska	13-14	A/Alaska/3527/2013	
HA	CY187196	No	4	1701	H1N1	12/24/2013	IRD:Human	USA	Alaska	13-14	A/Alaska/3528/2013	
HA	KC781582	No	4	1701	H1N1	09/05/2009	IRD:Human	USA	Alaska	08-09	A/Alaska/36/2009	
HA	KF648140	No	4	1701	H1N1	12/28/2012	IRD:Human	USA	Alaska	12-13	A/Alaska/36/2012	
HA	KT836729	No	4	1701	H1N1	08/05/2014	IRD:Human	USA	Alaska	-N/A-	A/Alaska/36/2014	
HA	KT836816	No	4	1701	H1N1	08/05/2014	IRD:Human	USA	Alaska	-N/A-	A/Alaska/36/2014	
HA	MH600135	Yes	4	1752	H1N1	04/14/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/36/2018	
HA	KC782119	No	4	1701	H1N1	10/04/2009	IRD:Human	USA	Alaska	09-10	A/Alaska/37/2009	
HA	KU592821	Yes	4	1701	H1N1	09/03/2014	IRD:Human	USA	Alaska	-N/A-	A/Alaska/37/2014	
HA	KT836727	Yes	4	1701	H1N1	09/03/2014	IRD:Human	USA	Alaska	-N/A-	A/Alaska/37/2014	
HA	CY187638	No	4	1701	H1N1	02/14/2014	IRD:Human	USA	Alaska	13-14	A/Alaska/3720/2014	
HA	CY187639	No	4	1701	H1N1	02/14/2014	IRD:Human	USA	Alaska	13-14	A/Alaska/3721/2014	
HA	KC780106	Yes	4	1701	H1N1	09/11/2009	IRD:Human	USA	Alaska	08-09	A/Alaska/38/2009	
HA	KU592860	Yes	4	1701	H1N1	09/03/2014	IRD:Human	USA	Alaska	-N/A-	A/Alaska/38/2014	
HA	KT836731	Yes	4	1701	H1N1	09/03/2014	IRD:Human	USA	Alaska	-N/A-	A/Alaska/38/2014	
HA	KU592781	Yes	4	1701	H1N1	09/03/2014	IRD:Human	USA	Alaska	-N/A-	A/Alaska/38/2014	
HA	KU592859	Yes	4	1701	H1N1	09/03/2014	IRD:Human	USA	Alaska	-N/A-	A/Alaska/38/2014	
HA	KC780899	No	4	1701	H1N1	09/29/2009	IRD:Human	USA	Alaska	08-09	A/Alaska/39/2009	
HA	MH600144	Yes	4	1752	H1N1	04/14/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/39/2018	
HA	KC780964	No	4	1701	H1N1	10/01/2009	IRD:Human	USA	Alaska	09-10	A/Alaska/40/2009	
HA	MH669915	Yes	4	1752	H1N1	05/05/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/41/2018	
HA	MN947838	No	4	1752	H1N1	08/28/2019	IRD:Human	USA	Alaska	-N/A-	A/Alaska/41/2019	
HA	MH669923	Yes	4	1752	H1N1	05/05/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/42/2018	
HA	KC781688	No	4	1701	H1N1	11/10/2009	IRD:Human	USA	Alaska	09-10	A/Alaska/43/2009	
HA	KC780346	No	4	1701	H1N1	11/17/2009	IRD:Human	USA	Alaska	09-10	A/Alaska/44/2009	
HA	MH726692	Yes	4	1752	H1N1	05/10/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/45/2018	
HA	KC780781	Yes	4	1701	H1N1	12/04/2009	IRD:Human	USA	Alaska	09-10	A/Alaska/47/2009	
HA	MK182039	Yes	4	1752	H1N1	09/10/2018	IRD:Human	USA	Alaska	-N/A-	A/Alaska/48/2018	
HA	MN819585	Yes	4	1752	H1N1	10/14/2019	IRD:Human	USA	Alaska	19-20	A/Alaska/50/2019	
HA	MK245814	Yes	4	1752	H1N1	09/11/2018	IRD:Human	USA	Alaska	-N/A-	A/Alaska/51/2018	
HA	MN819592	Yes	4	1752	H1N1	10/14/2019	IRD:Human	USA	Alaska	19-20	A/Alaska/51/2019	
HA	CY208335	No	4	1701	H1N1	02/24/2016	IRD:Human	USA	Alaska	15-16	A/Alaska/5102/2016	
HA	CY208419	No	4	1701	H1N1	03/04/2016	IRD:Human	USA	Alaska	15-16	A/Alaska/5186/2016	
HA	CY244790	Yes	4	1752	H1N1	08/21/2017	IRD:Human	USA	Alaska	-N/A-	A/Alaska/53/2017	
HA	MK245782	Yes	4	1752	H1N1	09/14/2018	IRD:Human	USA	Alaska	-N/A-	A/Alaska/53/2018	
HA	MK364392	Yes	4	1752	H1N1	10/16/2018	IRD:Human	USA	Alaska	18-19	A/Alaska/55/2018	
HA	MK556857	Yes	4	1752	H1N1	10/16/2018	IRD:Human	USA	Alaska	18-19	A/Alaska/55/2018	
HA	MN948051	Yes	4	1752	H1N1	11/19/2019	IRD:Human	USA	Alaska	19-20	A/Alaska/55/2019	
HA	MK364320	Yes	4	1752	H1N1	10/18/2018	IRD:Human	USA	Alaska	18-19	A/Alaska/56/2018	
HA	MK556865	Yes	4	1752	H1N1	10/18/2018	IRD:Human	USA	Alaska	18-19	A/Alaska/56/2018	
HA	MK475318	Yes	4	1752	H1N1	11/15/2018	IRD:Human	USA	Alaska	18-19	A/Alaska/57/2018	
HA	MT034543	Yes	4	1752	H1N1	12/11/2019	IRD:Human	USA	Alaska	19-20	A/Alaska/57/2019	
HA	MT057902	Yes	4	1752	H1N1	12/11/2019	IRD:Human	USA	Alaska	19-20	A/Alaska/57/2019	
HA	CY250436	Yes	4	1752	H1N1	09/02/2017	IRD:Human	USA	Alaska	-N/A-	A/Alaska/58/2017	
HA	CY245478	Yes	4	1752	H1N1	09/02/2017	IRD:Human	USA	Alaska	-N/A-	A/Alaska/58/2017	
HA	CY250444	Yes	4	1752	H1N1	09/02/2017	IRD:Human	USA	Alaska	-N/A-	A/Alaska/58/2017	
HA	MT057913	Yes	4	1752	H1N1	12/16/2019	IRD:Human	USA	Alaska	19-20	A/Alaska/58/2019	
HA	MT034617	Yes	4	1752	H1N1	12/16/2019	IRD:Human	USA	Alaska	19-20	A/Alaska/58/2019	
HA	CY257469	Yes	4	1752	H1N1	09/02/2017	IRD:Human	USA	Alaska	-N/A-	A/Alaska/59/2017	
HA	CY245486	Yes	4	1752	H1N1	09/02/2017	IRD:Human	USA	Alaska	-N/A-	A/Alaska/59/2017	
HA	MK475494	Yes	4	1752	H1N1	11/25/2018	IRD:Human	USA	Alaska	18-19	A/Alaska/60/2018	
HA	MT057920	Yes	4	1752	H1N1	12/19/2019	IRD:Human	USA	Alaska	19-20	A/Alaska/60/2019	
HA	MT167201	Yes	4	1752	H1N1	12/19/2019	IRD:Human	USA	Alaska	19-20	A/Alaska/60/2019	
HA	MT167209	Yes	4	1752	H1N1	12/20/2019	IRD:Human	USA	Alaska	19-20	A/Alaska/61/2019	
HA	MT057927	Yes	4	1752	H1N1	12/20/2019	IRD:Human	USA	Alaska	19-20	A/Alaska/61/2019	
HA	MK623341	Yes	4	1752	H1N1	12/14/2018	IRD:Human	USA	Alaska	18-19	A/Alaska/63/2018	
HA	MK623349	Yes	4	1753	H1N1	12/17/2018	IRD:Human	USA	Alaska	18-19	A/Alaska/64/2018	
HA	CY261922	Yes	4	1752	H1N1	11/02/2017	IRD:Human	USA	Alaska	17-18	A/Alaska/67/2017	
HA	MK772800	No	4	1752	H1N1	12/28/2018	IRD:Human	USA	Alaska	18-19	A/Alaska/67/2018	
HA	MK772925	Yes	4	1752	H1N1	12/31/2018	IRD:Human	USA	Alaska	18-19	A/Alaska/68/2018	
HA	CY262065	Yes	4	1754	H1N1	11/15/2017	IRD:Human	USA	Alaska	17-18	A/Alaska/70/2017	
HA	MK400713	Yes	4	1701	H1N1	01/31/2018	IRD:Human	USA	Alaska	17-18	A/Alaska/7117/2018	
HA	CY265483	Yes	4	1752	H1N1	12/05/2017	IRD:Human	USA	Alaska	17-18	A/Alaska/76/2017	
HA	CY265475	Yes	4	1752	H1N1	12/06/2017	IRD:Human	USA	Alaska	17-18	A/Alaska/77/2017	
HA	MK576738	Yes	4	1701	H1N1	01/08/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/7804/2019	
HA	MK576746	Yes	4	1701	H1N1	01/08/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/7805/2019	
HA	MK576754	Yes	4	1701	H1N1	01/08/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/7806/2019	
HA	MK576210	No	4	1701	H1N1	01/08/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/7807/2019	
HA	CY265491	Yes	4	1752	H1N1	12/15/2017	IRD:Human	USA	Alaska	17-18	A/Alaska/79/2017	
HA	MH083324	Yes	4	1752	H1N1	12/08/2017	IRD:Human	USA	Alaska	17-18	A/Alaska/80/2017	
HA	MK762952	No	4	1701	H1N1	01/15/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/8099/2019	
HA	MK762953	No	4	1701	H1N1	01/28/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/8101/2019	
HA	MK868682	No	4	1701	H1N1	02/05/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/8568/2019	
HA	MK868683	No	4	1701	H1N1	02/06/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/8569/2019	
HA	MK868684	No	4	1701	H1N1	02/07/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/8570/2019	
HA	MK912390	Yes	4	1701	H1N1	03/06/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/8716/2019	
HA	MK912398	Yes	4	1701	H1N1	03/07/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/8717/2019	
HA	MK927160	No	4	1701	H1N1	02/08/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/8869/2019	
HA	MK927161	No	4	1701	H1N1	02/11/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/8870/2019	
HA	MN074154	Yes	4	1701	H1N1	04/05/2019	IRD:Human	USA	Alaska	18-19	A/Alaska/9459/2019	
HA	CY021821	Yes	4	1747	H1N1	1951	IRD:Human	USA	New York	-N/A-	A/Albany/12/1951	
HA	CY022093	Yes	4	1748	H1N1	1951	IRD:Human	USA	New York	-N/A-	A/Albany/13/1951	
HA	CY022021	Yes	4	1747	H1N1	1951	IRD:Human	USA	New York	-N/A-	A/Albany/14/1951	
HA	CY021901	Yes	4	1747	H1N1	1951	IRD:Human	USA	New York	-N/A-	A/Albany/1618/1951	
HA	CY021797	Yes	4	1747	H1N1	1978	IRD:Human	USA	New York	-N/A-	A/Albany/20/1978	
HA	CY019947	Yes	4	1733	H1N1	1948	IRD:Human	USA	New York	-N/A-	A/Albany/4835/1948	
HA	CY021701	No	4	1734	H1N1	1950	IRD:Human	USA	New York	-N/A-	A/Albany/4836/1950	
HA	CY026411	Yes	4	1731	H1N1	1979	IRD:Human	USA	New York	-N/A-	A/Albany/8/1979	
HA	KF586747	No	4	1701	H1N1	03/01/2012	IRD:Human	Canada	-N/A-	11-12	A/Alberta/023/2012	
HA	MN538803	No	4	1701	H1N1	01/31/2018	IRD:Human	Canada	-N/A-	17-18	A/Alberta/036/2018	
HA	MN538813	No	4	1701	H1N1	02/15/2018	IRD:Human	Canada	-N/A-	17-18	A/Alberta/038/2018	
HA	MN538822	No	4	1701	H1N1	02/23/2018	IRD:Human	Canada	-N/A-	17-18	A/Alberta/047/2018	
HA	MN538831	No	4	1701	H1N1	02/27/2018	IRD:Human	Canada	-N/A-	17-18	A/Alberta/049/2018	
HA	MN538814	No	4	1701	H1N1	03/01/2018	IRD:Human	Canada	-N/A-	17-18	A/Alberta/050/2018	
HA	MN538836	No	4	1701	H1N1	03/05/2018	IRD:Human	Canada	-N/A-	17-18	A/Alberta/051/2018	
HA	MN538801	No	4	1701	H1N1	03/08/2018	IRD:Human	Canada	-N/A-	17-18	A/Alberta/052/2018	
HA	MN538802	No	4	1701	H1N1	03/26/2018	IRD:Human	Canada	-N/A-	17-18	A/Alberta/057/2018	
HA	MN538832	No	4	1701	H1N1	04/18/2018	IRD:Human	Canada	-N/A-	17-18	A/Alberta/062/2018	
HA	MN538821	No	4	1701	H1N1	12/31/2017	IRD:Human	Canada	-N/A-	17-18	A/Alberta/418/2017	
HA	KC842156	No	4	1701	H1N1	01/03/2011	IRD:Human	Iran	-N/A-	-N/A-	A/Alborz/5293/2011	
HA	KC842172	No	4	1701	H1N1	03/09/2011	IRD:Human	Iran	-N/A-	-N/A-	A/Alborz/5733/2011	
HA	KC842140	No	4	1701	H1N1	01/01/2011	IRD:Human	Iran	-N/A-	-N/A-	A/Alborz/99/2011	
HA	KY925199	Yes	4	1777	H1N1	08/12/2009	IRD:Human	Brazil	-N/A-	-N/A-	A/Alegrete/LACENRS-1453/2009	
HA	S62154	No	4	1778	H1N1	1984	IRD:Human	Kazakhstan	-N/A-	-N/A-	A/Alma Ata/1417/84	
HA	GQ485661	Yes	4	1738	H1N1	2009	IRD:Human	Kazakhstan	-N/A-	-N/A-	A/Almati/01/2009(H1N1)	
HA	GQ219574	Yes	4	1701	H1N1	2009	IRD:Human	Japan	-N/A-	-N/A-	A/Amagasaki/1/2009(H1N1)	
HA	GQ219573	Yes	4	1701	H1N1	2009	IRD:Human	Japan	-N/A-	-N/A-	A/Amagasaki/2/2009(H1N1)	
HA	CY071386	No	4	1701	H1N1	10/15/2009	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WR0060N/2009(H1N1)	
HA	CY071554	No	4	1701	H1N1	10/18/2009	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WR1324N/2009(H1N1)	
HA	CY071586	No	4	1701	H1N1	11/19/2009	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WR1335T/2009(H1N1)	
HA	CY073041	No	4	1701	H1N1	10/18/2009	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WRAIR1339N/2009(H1N1)	
HA	CY097948	No	4	1701	H1N1	12/23/2010	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WRAIR3448N/2010	
HA	CY097956	No	4	1701	H1N1	12/23/2010	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WRAIR3448T/2010	
HA	GQ421199	No	4	1701	H1N1	06/08/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/01/2009(H1N1)	
HA	GU576542	No	4	1701	H1N1	01/09/2010	IRD:Human	Italy	-N/A-	09-10	A/Ancona/01/2010(H1N1)	
HA	GQ421200	No	4	1701	H1N1	06/11/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/02/2009(H1N1)	
HA	GQ421201	No	4	1701	H1N1	07/01/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/04/2009(H1N1)	
HA	GQ421203	No	4	1701	H1N1	07/12/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/05/2009(H1N1)	
HA	GU576500	No	4	1701	H1N1	07/15/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/10/2009(H1N1)	
HA	GU576501	No	4	1701	H1N1	07/16/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/11/2009(H1N1)	
HA	GU576502	No	4	1701	H1N1	07/17/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/15/2009(H1N1)	
HA	GU576504	No	4	1701	H1N1	07/17/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/16/2009(H1N1)	
HA	GU576506	No	4	1701	H1N1	07/17/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/17/2009(H1N1)	
HA	GU576540	No	4	1701	H1N1	12/31/2009	IRD:Human	Italy	-N/A-	09-10	A/Ancona/508/2009(H1N1)	
HA	GU576508	No	4	1701	H1N1	08/03/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/56/2009(H1N1)	
HA	GU576510	No	4	1701	H1N1	08/05/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/60/2009(H1N1)	
HA	GU576512	No	4	1701	H1N1	08/06/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/61/2009(H1N1)	
HA	GU576514	No	4	1701	H1N1	08/16/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/66/2009(H1N1)	
HA	GU576515	No	4	1701	H1N1	08/19/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/68/2009(H1N1)	
HA	GU576517	No	4	1701	H1N1	08/19/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/69/2009(H1N1)	
HA	GU576519	No	4	1701	H1N1	08/21/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/75/2009(H1N1)	
HA	GU576521	No	4	1701	H1N1	08/21/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/80/2009(H1N1)	
HA	GU576522	No	4	1701	H1N1	08/31/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/86/2009(H1N1)	
HA	GU576524	No	4	1701	H1N1	09/10/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/97/2009(H1N1)	
HA	JX120566	No	4	1806	H1N1	01/14/2010	IRD:Human	China	-N/A-	-N/A-	A/Anhui/1225/2010	
HA	JN613301	No	4	1701	H1N1	12/2010	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/01/2010	
HA	KX088386	No	4	1701	H1N1	12/18/2015	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/01/2015	
HA	JN613302	No	4	1701	H1N1	12/2010	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/02/2010	
HA	KC311436	No	4	1701	H1N1	01/2011	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/02/2011	
HA	KX088387	No	4	1701	H1N1	12/21/2015	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/02/2015	
HA	GU369646	No	4	1701	H1N1	07/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/03/2009(H1N1)	
HA	KC311433	No	4	1701	H1N1	12/2010	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/03/2010	
HA	KX088388	No	4	1701	H1N1	12/22/2015	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/03/2015	
HA	GU369647	No	4	1754	H1N1	06/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/04/2009(H1N1)	
HA	KC311434	No	4	1728	H1N1	12/2010	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/04/2010	
HA	KC311438	No	4	1724	H1N1	01/2011	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/04/2011	
HA	KX088389	No	4	1701	H1N1	12/22/2015	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/04/2015	
HA	GU369648	No	4	1701	H1N1	07/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/05/2009(H1N1)	
HA	KX088390	No	4	1701	H1N1	12/22/2015	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/05/2015	
