"","Var1","Freq","site"
"3328","2021-05-23",17,"477"
"3329","2021-05-24",38,"477"
"3330","2021-05-25",52,"477"
"3331","2021-05-26",32,"477"
"3332","2021-05-27",33,"477"
"3333","2021-05-28",27,"477"
"3334","2021-05-29",14,"477"
"3335","2021-05-30",11,"477"
"3336","2021-05-31",6,"477"
"3337","2021-06-01",8,"477"
"3338","2021-06-02",12,"477"
"3339","2021-06-05",1,"477"
"3340","1972-12-27",1,"501"
"3341","1978-06-28",1,"501"
"3342","1987-06-22",1,"501"
"3343","1996-09-13",1,"501"
"3344","2016-04-16",1,"501"
"3345","2020",440,"501"
"3346","2020-02-07",1,"501"
"3347","2020-03",4,"501"
"3348","2020-03-15",1,"501"
"3349","2020-03-16",1,"501"
"3350","2020-03-19",1,"501"
"3351","2020-03-27",1,"501"
"3352","2020-04-01",1,"501"
"3353","2020-04-05",1,"501"
"3354","2020-04-07",3,"501"
"3355","2020-04-10",1,"501"
"3356","2020-04-12",1,"501"
"3357","2020-04-14",1,"501"
"3358","2020-04-15",1,"501"
"3359","2020-04-17",1,"501"
"3360","2020-04-19",1,"501"
"3361","2020-04-21",1,"501"
"3362","2020-04-22",1,"501"
"3363","2020-04-26",1,"501"
"3364","2020-05-04",1,"501"
"3365","2020-05-07",1,"501"
"3366","2020-05-11",1,"501"
"3367","2020-05-14",1,"501"
"3368","2020-05-15",1,"501"
"3369","2020-05-20",1,"501"
"3370","2020-05-23",1,"501"
"3371","2020-05-27",2,"501"
"3372","2020-05-28",1,"501"
"3373","2020-06-03",1,"501"
"3374","2020-06-08",2,"501"
"3375","2020-06-10",1,"501"
"3376","2020-06-12",3,"501"
"3377","2020-06-14",1,"501"
"3378","2020-06-15",2,"501"
"3379","2020-06-16",1,"501"
"3380","2020-06-17",3,"501"
"3381","2020-06-18",2,"501"
"3382","2020-06-19",2,"501"
"3383","2020-06-20",1,"501"
"3384","2020-06-22",2,"501"
"3385","2020-06-23",5,"501"
"3386","2020-06-24",5,"501"
"3387","2020-06-26",1,"501"
"3388","2020-06-27",2,"501"
"3389","2020-06-28",1,"501"
"3390","2020-06-30",1,"501"
"3391","2020-07-01",2,"501"
"3392","2020-07-02",1,"501"
"3393","2020-07-05",1,"501"
"3394","2020-07-09",1,"501"
"3395","2020-07-15",2,"501"
"3396","2020-07-21",3,"501"
"3397","2020-07-22",8,"501"
"3398","2020-07-23",1,"501"
"3399","2020-07-24",1,"501"
"3400","2020-07-28",1,"501"
"3401","2020-07-31",14,"501"
"3402","2020-08-04",2,"501"
"3403","2020-08-05",1,"501"
"3404","2020-08-06",5,"501"
"3405","2020-08-07",1,"501"
"3406","2020-08-09",1,"501"
"3407","2020-08-10",6,"501"
"3408","2020-08-11",2,"501"
"3409","2020-08-12",1,"501"
"3410","2020-08-13",2,"501"
"3411","2020-08-14",1,"501"
"3412","2020-08-15",1,"501"
"3413","2020-08-16",1,"501"
"3414","2020-08-17",2,"501"
"3415","2020-08-18",4,"501"
"3416","2020-08-19",3,"501"
"3417","2020-08-20",4,"501"
"3418","2020-08-21",4,"501"
"3419","2020-08-22",1,"501"
"3420","2020-08-23",2,"501"
"3421","2020-08-24",3,"501"
"3422","2020-08-25",8,"501"
"3423","2020-08-26",8,"501"
"3424","2020-08-28",6,"501"
"3425","2020-08-29",5,"501"
"3426","2020-08-31",5,"501"
"3427","2020-09",2,"501"
"3428","2020-09-01",9,"501"
"3429","2020-09-02",4,"501"
"3430","2020-09-03",8,"501"
"3431","2020-09-04",6,"501"
"3432","2020-09-07",7,"501"
"3433","2020-09-08",5,"501"
"3434","2020-09-09",10,"501"
"3435","2020-09-10",4,"501"
"3436","2020-09-11",6,"501"
"3437","2020-09-12",2,"501"
"3438","2020-09-13",1,"501"
"3439","2020-09-14",4,"501"
"3440","2020-09-15",10,"501"
"3441","2020-09-16",7,"501"
"3442","2020-09-17",9,"501"
"3443","2020-09-18",14,"501"
"3444","2020-09-19",4,"501"
"3445","2020-09-20",3,"501"
"3446","2020-09-21",10,"501"
"3447","2020-09-22",4,"501"
"3448","2020-09-23",7,"501"
"3449","2020-09-24",4,"501"
"3450","2020-09-25",10,"501"
"3451","2020-09-26",3,"501"
"3452","2020-09-27",3,"501"
"3453","2020-09-28",13,"501"
"3454","2020-09-29",14,"501"
"3455","2020-09-30",7,"501"
"3456","2020-10",6,"501"
"3457","2020-10-01",9,"501"
"3458","2020-10-02",13,"501"
"3459","2020-10-03",4,"501"
"3460","2020-10-04",6,"501"
"3461","2020-10-05",4,"501"
"3462","2020-10-06",4,"501"
"3463","2020-10-07",11,"501"
"3464","2020-10-08",14,"501"
"3465","2020-10-09",19,"501"
"3466","2020-10-10",15,"501"
"3467","2020-10-11",6,"501"
"3468","2020-10-12",18,"501"
"3469","2020-10-13",13,"501"
"3470","2020-10-14",21,"501"
"3471","2020-10-15",26,"501"
"3472","2020-10-16",16,"501"
"3473","2020-10-17",5,"501"
"3474","2020-10-18",4,"501"
"3475","2020-10-19",22,"501"
"3476","2020-10-20",17,"501"
"3477","2020-10-21",37,"501"
"3478","2020-10-22",30,"501"
"3479","2020-10-23",36,"501"
"3480","2020-10-24",23,"501"
"3481","2020-10-25",7,"501"
"3482","2020-10-26",32,"501"
"3483","2020-10-27",28,"501"
"3484","2020-10-28",32,"501"
"3485","2020-10-29",40,"501"
"3486","2020-10-30",40,"501"
"3487","2020-10-31",34,"501"
"3488","2020-11",8,"501"
"3489","2020-11-01",60,"501"
"3490","2020-11-02",92,"501"
"3491","2020-11-03",43,"501"
"3492","2020-11-04",48,"501"
"3493","2020-11-05",130,"501"
"3494","2020-11-06",72,"501"
"3495","2020-11-07",25,"501"
"3496","2020-11-08",119,"501"
"3497","2020-11-09",86,"501"
"3498","2020-11-10",47,"501"
"3499","2020-11-11",74,"501"
"3500","2020-11-12",198,"501"
"3501","2020-11-13",224,"501"
"3502","2020-11-14",141,"501"
"3503","2020-11-15",104,"501"
"3504","2020-11-16",41,"501"
"3505","2020-11-17",135,"501"
"3506","2020-11-18",142,"501"
"3507","2020-11-19",123,"501"
"3508","2020-11-20",101,"501"
"3509","2020-11-21",139,"501"
"3510","2020-11-22",274,"501"
"3511","2020-11-23",97,"501"
"3512","2020-11-24",116,"501"
"3513","2020-11-25",63,"501"
"3514","2020-11-26",128,"501"
"3515","2020-11-27",128,"501"
"3516","2020-11-28",94,"501"
"3517","2020-11-29",78,"501"
"3518","2020-11-30",102,"501"
"3519","2020-12",45,"501"
"3520","2020-12-01",121,"501"
"3521","2020-12-02",103,"501"
"3522","2020-12-03",112,"501"
"3523","2020-12-04",226,"501"
"3524","2020-12-05",124,"501"
"3525","2020-12-06",97,"501"
"3526","2020-12-07",411,"501"
"3527","2020-12-08",285,"501"
"3528","2020-12-09",269,"501"
"3529","2020-12-10",1083,"501"
"3530","2020-12-11",464,"501"
"3531","2020-12-12",343,"501"
"3532","2020-12-13",598,"501"
"3533","2020-12-14",850,"501"
"3534","2020-12-15",877,"501"
"3535","2020-12-16",870,"501"
"3536","2020-12-17",1130,"501"
"3537","2020-12-18",1195,"501"
"3538","2020-12-19",626,"501"
"3539","2020-12-20",576,"501"
"3540","2020-12-21",1006,"501"
"3541","2020-12-22",642,"501"
"3542","2020-12-23",618,"501"
"3543","2020-12-24",656,"501"
"3544","2020-12-25",344,"501"
"3545","2020-12-26",1048,"501"
"3546","2020-12-27",834,"501"
"3547","2020-12-28",985,"501"
"3548","2020-12-29",1775,"501"
"3549","2020-12-30",1197,"501"
"3550","2020-12-31",1194,"501"
"3551","2021",4414,"501"
"3552","2021-01",848,"501"
"3553","2021-01-01",705,"501"
"3554","2021-01-02",1921,"501"
"3555","2021-01-03",1617,"501"
"3556","2021-01-04",2236,"501"
"3557","2021-01-05",1832,"501"
"3558","2021-01-06",1150,"501"
"3559","2021-01-07",1555,"501"
"3560","2021-01-08",1766,"501"
"3561","2021-01-09",1980,"501"
"3562","2021-01-10",1486,"501"
"3563","2021-01-11",2730,"501"
"3564","2021-01-12",2717,"501"
"3565","2021-01-13",1912,"501"
"3566","2021-01-14",2267,"501"
"3567","2021-01-15",2585,"501"
"3568","2021-01-16",1872,"501"
"3569","2021-01-17",1977,"501"
"3570","2021-01-18",2956,"501"
"3571","2021-01-19",2677,"501"
"3572","2021-01-20",2505,"501"
"3573","2021-01-21",2418,"501"
"3574","2021-01-22",2927,"501"
"3575","2021-01-23",1999,"501"
"3576","2021-01-24",1719,"501"
"3577","2021-01-25",5059,"501"
"3578","2021-01-26",3929,"501"
"3579","2021-01-27",3976,"501"
"3580","2021-01-28",3815,"501"
"3581","2021-01-29",4385,"501"
"3582","2021-01-30",3192,"501"
"3583","2021-01-31",2094,"501"
"3584","2021-02",7614,"501"
"3585","2021-02-01",4124,"501"
"3586","2021-02-02",3509,"501"
"3587","2021-02-03",3425,"501"
"3588","2021-02-04",3331,"501"
"3589","2021-02-05",2993,"501"
"3590","2021-02-06",2162,"501"
"3591","2021-02-07",2415,"501"
"3592","2021-02-08",6129,"501"
"3593","2021-02-09",4249,"501"
"3594","2021-02-10",4306,"501"
"3595","2021-02-11",4216,"501"
"3596","2021-02-12",4333,"501"
"3597","2021-02-13",2609,"501"
"3598","2021-02-14",2917,"501"
"3599","2021-02-15",8006,"501"
"3600","2021-02-16",5469,"501"
"3601","2021-02-17",4467,"501"
"3602","2021-02-18",4662,"501"
"3603","2021-02-19",4599,"501"
"3604","2021-02-20",3159,"501"
"3605","2021-02-21",3657,"501"
"3606","2021-02-22",8973,"501"
"3607","2021-02-23",5590,"501"
"3608","2021-02-24",6049,"501"
"3609","2021-02-25",6577,"501"
"3610","2021-02-26",5284,"501"
"3611","2021-02-27",3304,"501"
"3612","2021-02-28",3683,"501"
"3613","2021-03",6612,"501"
"3614","2021-03-01",9752,"501"
"3615","2021-03-02",7578,"501"
"3616","2021-03-03",7223,"501"
"3617","2021-03-04",5843,"501"
"3618","2021-03-05",6302,"501"
"3619","2021-03-06",4057,"501"
"3620","2021-03-07",3413,"501"
"3621","2021-03-08",12089,"501"
"3622","2021-03-09",8456,"501"
"3623","2021-03-10",9169,"501"
"3624","2021-03-11",8508,"501"
"3625","2021-03-12",7992,"501"
"3626","2021-03-13",5641,"501"
"3627","2021-03-14",5054,"501"
"3628","2021-03-15",14452,"501"
"3629","2021-03-16",10992,"501"
"3630","2021-03-17",8432,"501"
"3631","2021-03-18",9128,"501"
"3632","2021-03-19",7580,"501"
"3633","2021-03-20",5848,"501"
"3634","2021-03-21",5906,"501"
"3635","2021-03-22",15785,"501"
"3636","2021-03-23",10219,"501"
"3637","2021-03-24",9719,"501"
"3638","2021-03-25",10378,"501"
"3639","2021-03-26",9414,"501"
"3640","2021-03-27",6076,"501"
"3641","2021-03-28",5214,"501"
"3642","2021-03-29",15350,"501"
"3643","2021-03-30",11569,"501"
"3644","2021-03-31",9335,"501"
"3645","2021-04",5349,"501"
"3646","2021-04-01",9608,"501"
"3647","2021-04-02",7541,"501"
"3648","2021-04-03",5688,"501"
"3649","2021-04-04",5354,"501"
"3650","2021-04-05",11680,"501"
"3651","2021-04-06",10177,"501"
"3652","2021-04-07",9926,"501"
"3653","2021-04-08",9769,"501"
"3654","2021-04-09",9636,"501"
"3655","2021-04-10",6863,"501"
"3656","2021-04-11",5040,"501"
"3657","2021-04-12",15254,"501"
"3658","2021-04-13",12046,"501"
"3659","2021-04-14",10239,"501"
"3660","2021-04-15",9096,"501"
"3661","2021-04-16",8997,"501"
"3662","2021-04-17",5945,"501"
"3663","2021-04-18",4267,"501"
"3664","2021-04-19",13738,"501"
"3665","2021-04-20",10079,"501"
"3666","2021-04-21",9353,"501"
"3667","2021-04-22",9075,"501"
"3668","2021-04-23",8759,"501"
"3669","2021-04-24",5319,"501"
"3670","2021-04-25",4189,"501"
"3671","2021-04-26",14038,"501"
"3672","2021-04-27",10369,"501"
"3673","2021-04-28",8155,"501"
"3674","2021-04-29",8859,"501"
"3675","2021-04-30",8102,"501"
"3676","2021-05",2512,"501"
"3677","2021-05-01",4603,"501"
"3678","2021-05-02",3745,"501"
"3679","2021-05-03",14244,"501"
"3680","2021-05-04",8414,"501"
"3681","2021-05-05",7845,"501"
"3682","2021-05-06",7310,"501"
"3683","2021-05-07",6795,"501"
"3684","2021-05-08",4132,"501"
"3685","2021-05-09",3050,"501"
"3686","2021-05-10",12223,"501"
"3687","2021-05-11",6967,"501"
"3688","2021-05-12",5768,"501"
"3689","2021-05-13",4451,"501"
"3690","2021-05-14",4660,"501"
"3691","2021-05-15",3277,"501"
"3692","2021-05-16",2380,"501"
"3693","2021-05-17",9673,"501"
"3694","2021-05-18",5210,"501"
"3695","2021-05-19",4084,"501"
"3696","2021-05-20",3717,"501"
"3697","2021-05-21",3012,"501"
"3698","2021-05-22",1758,"501"
"3699","2021-05-23",1125,"501"
"3700","2021-05-24",3509,"501"
"3701","2021-05-25",3354,"501"
"3702","2021-05-26",3019,"501"
"3703","2021-05-27",2077,"501"
"3704","2021-05-28",1619,"501"
"3705","2021-05-29",1267,"501"
"3706","2021-05-30",657,"501"
"3707","2021-05-31",726,"501"
"3708","2021-06-01",1088,"501"
"3709","2021-06-02",633,"501"
"3710","2021-06-03",462,"501"
"3711","2021-06-04",253,"501"
"3712","2021-06-05",137,"501"
"3713","2021-06-06",86,"501"
"3714","2021-06-07",94,"501"
"3715","2021-06-08",38,"501"
"3716","2021-06-09",5,"501"
"3717","1978-06-28",1,"417"
"3718","2020",13,"417"
"3719","2020-02",1,"417"
"3720","2020-03-27",1,"417"
"3721","2020-04-05",1,"417"
"3722","2020-04-07",1,"417"
"3723","2020-04-16",1,"417"
"3724","2020-04-18",1,"417"
"3725","2020-04-19",2,"417"
"3726","2020-04-21",1,"417"
"3727","2020-04-25",2,"417"
"3728","2020-05-07",1,"417"
"3729","2020-05-27",1,"417"
"3730","2020-06-26",1,"417"
"3731","2020-07-09",1,"417"
"3732","2020-08-06",1,"417"
"3733","2020-08-07",1,"417"
"3734","2020-08-17",1,"417"
"3735","2020-08-18",2,"417"
"3736","2020-08-19",1,"417"
"3737","2020-08-20",2,"417"
"3738","2020-08-21",1,"417"
"3739","2020-08-22",1,"417"
"3740","2020-08-24",3,"417"
"3741","2020-08-25",7,"417"
"3742","2020-08-26",3,"417"
"3743","2020-08-28",2,"417"
"3744","2020-08-31",1,"417"
"3745","2020-09-01",6,"417"
"3746","2020-09-02",3,"417"
"3747","2020-09-03",3,"417"
"3748","2020-09-04",5,"417"
"3749","2020-09-07",4,"417"
"3750","2020-09-08",4,"417"
"3751","2020-09-09",7,"417"
"3752","2020-09-10",4,"417"
"3753","2020-09-11",7,"417"
"3754","2020-09-12",1,"417"
"3755","2020-09-14",3,"417"
"3756","2020-09-15",9,"417"
"3757","2020-09-16",6,"417"
"3758","2020-09-17",7,"417"
"3759","2020-09-18",13,"417"
"3760","2020-09-19",2,"417"
"3761","2020-09-21",7,"417"
"3762","2020-09-22",3,"417"
"3763","2020-09-23",5,"417"
"3764","2020-09-24",1,"417"
"3765","2020-09-25",5,"417"
"3766","2020-09-26",2,"417"
"3767","2020-09-27",1,"417"
"3768","2020-09-28",13,"417"
"3769","2020-09-29",8,"417"
"3770","2020-09-30",5,"417"
"3771","2020-10",2,"417"
"3772","2020-10-01",5,"417"
"3773","2020-10-02",7,"417"
"3774","2020-10-05",1,"417"
"3775","2020-10-06",1,"417"
"3776","2020-10-07",1,"417"
"3777","2020-10-08",4,"417"
"3778","2020-10-09",11,"417"
"3779","2020-10-10",12,"417"
"3780","2020-10-12",8,"417"
"3781","2020-10-13",4,"417"
"3782","2020-10-14",3,"417"
"3783","2020-10-15",13,"417"
"3784","2020-10-16",5,"417"
"3785","2020-10-18",2,"417"
"3786","2020-10-19",7,"417"
"3787","2020-10-20",10,"417"
"3788","2020-10-21",10,"417"
"3789","2020-10-22",15,"417"
"3790","2020-10-23",21,"417"
"3791","2020-10-24",6,"417"
"3792","2020-10-26",14,"417"
"3793","2020-10-27",14,"417"
"3794","2020-10-28",19,"417"
"3795","2020-10-29",15,"417"
"3796","2020-10-30",16,"417"
"3797","2020-10-31",11,"417"
"3798","2020-11-01",3,"417"
"3799","2020-11-02",37,"417"
"3800","2020-11-03",30,"417"
"3801","2020-11-04",36,"417"
"3802","2020-11-05",25,"417"
"3803","2020-11-06",27,"417"
"3804","2020-11-07",9,"417"
"3805","2020-11-08",1,"417"
"3806","2020-11-09",9,"417"
"3807","2020-11-10",12,"417"
"3808","2020-11-11",18,"417"
"3809","2020-11-12",33,"417"
"3810","2020-11-13",27,"417"
"3811","2020-11-14",3,"417"
"3812","2020-11-15",6,"417"
"3813","2020-11-16",10,"417"
"3814","2020-11-17",15,"417"
"3815","2020-11-18",38,"417"
"3816","2020-11-19",52,"417"
"3817","2020-11-20",45,"417"
"3818","2020-11-21",15,"417"
"3819","2020-11-22",3,"417"
"3820","2020-11-23",39,"417"
"3821","2020-11-24",69,"417"
"3822","2020-11-25",34,"417"
"3823","2020-11-26",15,"417"
"3824","2020-11-27",12,"417"
"3825","2020-11-28",6,"417"
"3826","2020-11-29",6,"417"
"3827","2020-11-30",23,"417"
"3828","2020-12",1,"417"
"3829","2020-12-01",68,"417"
"3830","2020-12-02",19,"417"
"3831","2020-12-03",26,"417"
"3832","2020-12-04",23,"417"
"3833","2020-12-05",14,"417"
"3834","2020-12-06",18,"417"
"3835","2020-12-07",64,"417"
"3836","2020-12-08",19,"417"
"3837","2020-12-09",42,"417"
"3838","2020-12-10",27,"417"
"3839","2020-12-11",28,"417"
"3840","2020-12-12",12,"417"
"3841","2020-12-13",2,"417"
"3842","2020-12-14",47,"417"
"3843","2020-12-15",62,"417"
"3844","2020-12-16",23,"417"
"3845","2020-12-17",61,"417"
"3846","2020-12-18",71,"417"
"3847","2020-12-19",10,"417"
"3848","2020-12-20",15,"417"
"3849","2020-12-21",118,"417"
"3850","2020-12-22",76,"417"
"3851","2020-12-23",73,"417"
"3852","2020-12-24",65,"417"
"3853","2020-12-25",26,"417"
"3854","2020-12-26",30,"417"
"3855","2020-12-27",30,"417"
"3856","2020-12-28",114,"417"
"3857","2020-12-29",144,"417"
"3858","2020-12-30",89,"417"
"3859","2020-12-31",57,"417"
"3860","2021",206,"417"
"3861","2021-01",36,"417"
"3862","2021-01-01",34,"417"
"3863","2021-01-02",58,"417"
"3864","2021-01-03",40,"417"
"3865","2021-01-04",201,"417"
"3866","2021-01-05",163,"417"
"3867","2021-01-06",109,"417"
"3868","2021-01-07",92,"417"
"3869","2021-01-08",88,"417"
"3870","2021-01-09",32,"417"
"3871","2021-01-10",34,"417"
"3872","2021-01-11",168,"417"
"3873","2021-01-12",135,"417"
"3874","2021-01-13",153,"417"
"3875","2021-01-14",115,"417"
"3876","2021-01-15",97,"417"
"3877","2021-01-16",58,"417"
"3878","2021-01-17",31,"417"
"3879","2021-01-18",148,"417"
"3880","2021-01-19",125,"417"
"3881","2021-01-20",108,"417"
"3882","2021-01-21",129,"417"
"3883","2021-01-22",156,"417"
"3884","2021-01-23",69,"417"
"3885","2021-01-24",68,"417"
"3886","2021-01-25",150,"417"
"3887","2021-01-26",142,"417"
"3888","2021-01-27",174,"417"
"3889","2021-01-28",153,"417"
"3890","2021-01-29",154,"417"
"3891","2021-01-30",88,"417"
"3892","2021-01-31",49,"417"
"3893","2021-02",293,"417"
"3894","2021-02-01",163,"417"
"3895","2021-02-02",185,"417"
"3896","2021-02-03",150,"417"
"3897","2021-02-04",125,"417"
"3898","2021-02-05",160,"417"
"3899","2021-02-06",89,"417"
"3900","2021-02-07",68,"417"
"3901","2021-02-08",352,"417"
"3902","2021-02-09",196,"417"
"3903","2021-02-10",161,"417"
"3904","2021-02-11",328,"417"
"3905","2021-02-12",172,"417"
"3906","2021-02-13",76,"417"
"3907","2021-02-14",67,"417"
"3908","2021-02-15",280,"417"
"3909","2021-02-16",248,"417"
"3910","2021-02-17",209,"417"
"3911","2021-02-18",236,"417"
"3912","2021-02-19",202,"417"
"3913","2021-02-20",124,"417"
"3914","2021-02-21",105,"417"
"3915","2021-02-22",333,"417"
"3916","2021-02-23",227,"417"
"3917","2021-02-24",282,"417"
"3918","2021-02-25",223,"417"
"3919","2021-02-26",264,"417"
"3920","2021-02-27",127,"417"
"3921","2021-02-28",97,"417"
"3922","2021-03",1235,"417"
"3923","2021-03-01",376,"417"
"3924","2021-03-02",450,"417"
"3925","2021-03-03",353,"417"
"3926","2021-03-04",282,"417"
"3927","2021-03-05",280,"417"
"3928","2021-03-06",157,"417"
"3929","2021-03-07",133,"417"
"3930","2021-03-08",451,"417"
"3931","2021-03-09",412,"417"
"3932","2021-03-10",392,"417"
"3933","2021-03-11",370,"417"
"3934","2021-03-12",416,"417"
"3935","2021-03-13",271,"417"
"3936","2021-03-14",205,"417"
"3937","2021-03-15",491,"417"
"3938","2021-03-16",612,"417"
"3939","2021-03-17",372,"417"
"3940","2021-03-18",387,"417"
"3941","2021-03-19",409,"417"
"3942","2021-03-20",285,"417"
"3943","2021-03-21",440,"417"
"3944","2021-03-22",700,"417"
"3945","2021-03-23",597,"417"
"3946","2021-03-24",617,"417"
"3947","2021-03-25",576,"417"
"3948","2021-03-26",462,"417"
"3949","2021-03-27",269,"417"
"3950","2021-03-28",243,"417"
"3951","2021-03-29",740,"417"
"3952","2021-03-30",659,"417"
"3953","2021-03-31",558,"417"
"3954","2021-04",1830,"417"
"3955","2021-04-01",573,"417"
"3956","2021-04-02",461,"417"
"3957","2021-04-03",342,"417"
"3958","2021-04-04",323,"417"
"3959","2021-04-05",724,"417"
"3960","2021-04-06",710,"417"
"3961","2021-04-07",820,"417"
"3962","2021-04-08",761,"417"
"3963","2021-04-09",741,"417"
"3964","2021-04-10",497,"417"
"3965","2021-04-11",367,"417"
"3966","2021-04-12",906,"417"
"3967","2021-04-13",823,"417"
"3968","2021-04-14",826,"417"
"3969","2021-04-15",749,"417"
"3970","2021-04-16",616,"417"
"3971","2021-04-17",498,"417"
"3972","2021-04-18",379,"417"
"3973","2021-04-19",962,"417"
"3974","2021-04-20",743,"417"
"3975","2021-04-21",723,"417"
"3976","2021-04-22",693,"417"
"3977","2021-04-23",627,"417"
"3978","2021-04-24",370,"417"
"3979","2021-04-25",445,"417"
"3980","2021-04-26",1003,"417"
"3981","2021-04-27",844,"417"
"3982","2021-04-28",635,"417"
"3983","2021-04-29",639,"417"
"3984","2021-04-30",622,"417"
"3985","2021-05",445,"417"
"3986","2021-05-01",410,"417"
"3987","2021-05-02",345,"417"
"3988","2021-05-03",863,"417"
"3989","2021-05-04",670,"417"
"3990","2021-05-05",708,"417"
"3991","2021-05-06",494,"417"
"3992","2021-05-07",502,"417"
"3993","2021-05-08",279,"417"
"3994","2021-05-09",262,"417"
"3995","2021-05-10",739,"417"
"3996","2021-05-11",591,"417"
"3997","2021-05-12",497,"417"
"3998","2021-05-13",394,"417"
"3999","2021-05-14",301,"417"
"4000","2021-05-15",233,"417"
"4001","2021-05-16",305,"417"
"4002","2021-05-17",710,"417"
"4003","2021-05-18",508,"417"
"4004","2021-05-19",434,"417"
"4005","2021-05-20",349,"417"
"4006","2021-05-21",291,"417"
"4007","2021-05-22",144,"417"
"4008","2021-05-23",110,"417"
"4009","2021-05-24",366,"417"
"4010","2021-05-25",395,"417"
"4011","2021-05-26",266,"417"
"4012","2021-05-27",247,"417"
"4013","2021-05-28",140,"417"
"4014","2021-05-29",71,"417"
"4015","2021-05-30",60,"417"
"4016","2021-05-31",63,"417"
"4017","2021-06-01",88,"417"
"4018","2021-06-02",22,"417"
"4019","2021-06-03",17,"417"
"4020","2021-06-04",27,"417"
"4021","2021-06-05",13,"417"
"4022","2021-06-06",6,"417"
"4023","2021-06-07",13,"417"
"4024","2021-06-08",4,"417"
"4025","1978-06-28",1,"18"
"4026","2020",291,"18"
"4027","2020-01-01",1,"18"
"4028","2020-02-15",1,"18"
"4029","2020-02-18",1,"18"
"4030","2020-02-21",1,"18"
"4031","2020-02-27",2,"18"
"4032","2020-03",7,"18"
"4033","2020-03-05",2,"18"
"4034","2020-03-10",1,"18"
"4035","2020-03-11",1,"18"
"4036","2020-03-12",3,"18"
"4037","2020-03-13",4,"18"
"4038","2020-03-14",1,"18"
"4039","2020-03-15",1,"18"
"4040","2020-03-16",4,"18"
"4041","2020-03-17",1,"18"
"4042","2020-03-18",5,"18"
"4043","2020-03-19",4,"18"
"4044","2020-03-20",2,"18"
"4045","2020-03-21",2,"18"
"4046","2020-03-22",3,"18"
"4047","2020-03-23",2,"18"
"4048","2020-03-24",3,"18"
"4049","2020-03-25",5,"18"
"4050","2020-03-26",4,"18"
"4051","2020-03-27",4,"18"
"4052","2020-03-28",5,"18"
"4053","2020-03-29",4,"18"
"4054","2020-03-30",9,"18"
"4055","2020-03-31",4,"18"
"4056","2020-04",22,"18"
"4057","2020-04-01",13,"18"
"4058","2020-04-02",7,"18"
"4059","2020-04-03",6,"18"
"4060","2020-04-04",5,"18"
"4061","2020-04-05",6,"18"
"4062","2020-04-06",4,"18"
"4063","2020-04-07",7,"18"
"4064","2020-04-08",8,"18"
"4065","2020-04-09",4,"18"
"4066","2020-04-10",5,"18"
"4067","2020-04-11",2,"18"
"4068","2020-04-12",1,"18"
"4069","2020-04-13",4,"18"
"4070","2020-04-14",4,"18"
"4071","2020-04-15",3,"18"
"4072","2020-04-16",6,"18"
"4073","2020-04-17",5,"18"
"4074","2020-04-18",2,"18"
"4075","2020-04-19",1,"18"
"4076","2020-04-20",7,"18"
"4077","2020-04-21",8,"18"
"4078","2020-04-22",5,"18"
"4079","2020-04-23",4,"18"
"4080","2020-04-24",9,"18"
"4081","2020-04-25",2,"18"
"4082","2020-04-26",2,"18"
"4083","2020-04-27",7,"18"
"4084","2020-04-28",1,"18"
"4085","2020-04-29",6,"18"
"4086","2020-04-30",2,"18"
"4087","2020-05",4,"18"
"4088","2020-05-01",5,"18"
"4089","2020-05-02",4,"18"
"4090","2020-05-03",7,"18"
"4091","2020-05-04",15,"18"
"4092","2020-05-05",3,"18"
"4093","2020-05-07",4,"18"
"4094","2020-05-08",7,"18"
"4095","2020-05-09",2,"18"
"4096","2020-05-10",2,"18"
"4097","2020-05-11",5,"18"
"4098","2020-05-12",3,"18"
"4099","2020-05-13",4,"18"
"4100","2020-05-14",4,"18"
"4101","2020-05-15",2,"18"
"4102","2020-05-16",1,"18"
"4103","2020-05-18",4,"18"
"4104","2020-05-19",5,"18"
"4105","2020-05-20",3,"18"
"4106","2020-05-21",8,"18"
"4107","2020-05-22",2,"18"
"4108","2020-05-23",2,"18"
"4109","2020-05-24",4,"18"
"4110","2020-05-25",3,"18"
"4111","2020-05-26",6,"18"
"4112","2020-05-27",4,"18"
"4113","2020-05-28",2,"18"
"4114","2020-05-29",2,"18"
"4115","2020-05-30",1,"18"
"4116","2020-05-31",3,"18"
"4117","2020-06",3,"18"
"4118","2020-06-01",4,"18"
"4119","2020-06-02",2,"18"
"4120","2020-06-03",3,"18"
"4121","2020-06-04",2,"18"
"4122","2020-06-05",1,"18"
"4123","2020-06-06",2,"18"
"4124","2020-06-07",6,"18"
"4125","2020-06-08",5,"18"
"4126","2020-06-09",2,"18"
"4127","2020-06-10",15,"18"
"4128","2020-06-11",16,"18"
"4129","2020-06-12",11,"18"
"4130","2020-06-13",7,"18"
"4131","2020-06-14",7,"18"
"4132","2020-06-15",12,"18"
"4133","2020-06-16",7,"18"
"4134","2020-06-17",13,"18"
"4135","2020-06-18",47,"18"
"4136","2020-06-19",10,"18"
"4137","2020-06-20",4,"18"
"4138","2020-06-21",8,"18"
"4139","2020-06-22",9,"18"
"4140","2020-06-23",23,"18"
"4141","2020-06-24",7,"18"
"4142","2020-06-25",2,"18"
"4143","2020-06-26",2,"18"
